priority,slug,title,category,content_status,governance_state,evidence_complete_v2,evidence_score_percent,promotion_ready,next_review_due,missing_requirements
P1,troubleshoot-dhcp-address-assignment,Troubleshoot DHCP address assignment,Network & Connectivity,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-directory-synchronisation,Troubleshoot directory synchronisation,Identity & Access Management,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-disk-encryption-compliance,Troubleshoot disk-encryption compliance,Security & Compliance,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-dns-name-resolution,Troubleshoot DNS name resolution,Network & Connectivity,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-docker-desktop,Troubleshoot Docker Desktop,Linux & Developer Workstations,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-endpoint-protection-health,Troubleshoot endpoint protection health,Security & Compliance,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-git-authentication,Troubleshoot Git authentication,Linux & Developer Workstations,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-gmail-delegation,Troubleshoot Gmail delegation,Google Workspace & Web Collaboration,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-gmail-send-or-receive,Troubleshoot Gmail send or receive,Google Workspace & Web Collaboration,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-google-drive-synchronisation,Troubleshoot Google Drive synchronisation,Google Workspace & Web Collaboration,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-google-meet-audio-or-video,Troubleshoot Google Meet audio or video,Google Workspace & Web Collaboration,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-high-cpu-utilisation,Troubleshoot high CPU utilisation,Windows Endpoints,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-high-load-on-linux,Troubleshoot high load on Linux,Linux & Developer Workstations,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-high-memory-utilisation,Troubleshoot high memory utilisation,Windows Endpoints,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-known-folder-move,Troubleshoot Known Folder Move,Microsoft 365 & Collaboration,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-linux-certificate-trust,Troubleshoot Linux certificate trust,Linux & Developer Workstations,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-linux-dns-resolution,Troubleshoot Linux DNS resolution,Linux & Developer Workstations,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-linux-sign-in,Troubleshoot Linux sign-in,Linux & Developer Workstations,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-linux-vpn,Troubleshoot Linux VPN,Linux & Developer Workstations,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-macos-sign-in-failure,Troubleshoot macOS sign-in failure,macOS Endpoints,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-macos-vpn,Troubleshoot macOS VPN,macOS Endpoints,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-meeting-updates-or-cancellations,Troubleshoot meeting updates or cancellations,Microsoft 365 & Collaboration,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-microsoft-teams-sign-in,Troubleshoot Microsoft Teams sign-in,Microsoft 365 & Collaboration,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-mobile-outlook-synchronisation,Troubleshoot mobile Outlook synchronisation,Mobile Devices & MDM,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-mobile-vpn,Troubleshoot mobile VPN,Mobile Devices & MDM,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-multiple-monitor-arrangement-or-resolution,Troubleshoot multiple-monitor arrangement or resolution,Windows Endpoints,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-no-dial-tone-on-a-desk-phone,Troubleshoot no dial tone on a desk phone,"Voice, Telephony & Meeting Rooms",under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
P1,troubleshoot-no-ethernet-connectivity,Troubleshoot no Ethernet connectivity,Network & Connectivity,under_review,under_review,false,22,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments|negative_path_tested"
